step,episode,episode_return,negative_return,initial_outages,initial_outage_type,initial_outage_order,chronic_index,policy_loss,value_loss,entropy,approx_kl,clip_fraction,num_generations,num_line_outages,load_shed_MW,num_proactive_actions,num_invalid_actions
736,642,-100.35571304774356,100.35571304774356,"0,2",common_bus_N-2,2,997,0.0,0.0,0.0,0.0,0.0,1,3,76.23386793136596,1,0
737,643,-100.3018797944211,100.3018797944211,"3,5",common_bus_N-2,2,1397,0.0,0.0,0.0,0.0,0.0,1,3,38.09948480129242,1,0
739,644,-106.94421639667462,106.94421639667462,"6,7",common_bus_N-2,2,1607,0.0,0.0,0.0,0.0,0.0,2,8,17.52067834734917,0,0
740,645,-100.0,100.0,"13,14",common_bus_N-2,2,954,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
741,646,-100.15752895752895,100.15752895752895,"14,16",common_bus_N-2,2,1152,0.0,0.0,0.0,0.0,0.0,1,3,12.949437755346299,1,0
742,647,-101.23095932527322,101.23095932527322,5,N-1,1,770,0.0,0.0,0.0,0.0,0.0,1,2,58.21310255527497,0,0
743,648,0.0,-0.0,11,N-1,1,1328,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
744,649,-100.1,100.1,"7,14",common_bus_N-2,2,1266,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
745,650,-100.1,100.1,13,N-1,1,619,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
746,651,-100.1,100.1,"0,2",common_bus_N-2,2,720,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
747,652,-100.1,100.1,"5,7",common_bus_N-2,2,121,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
748,653,-104.61419014279188,104.61419014279188,11,N-1,1,382,0.0,0.0,0.0,0.0,0.0,1,6,196.03225249052048,1,0
749,654,-0.1,0.1,"18,19",common_bus_N-2,2,1531,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
750,655,-100.1,100.1,"7,13",common_bus_N-2,2,800,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
751,656,-106.51591517725514,106.51591517725514,14,N-1,1,705,0.0,0.0,0.0,0.0,0.0,1,8,191.23825513124467,1,0
752,657,-104.57430007567392,104.57430007567392,"0,4",common_bus_N-2,2,437,0.0,0.0,0.0,0.0,0.0,1,7,166.79747700691223,1,0
753,658,-106.07652050490539,106.07652050490539,"6,9",common_bus_N-2,2,1911,0.0,0.0,0.0,0.0,0.0,1,9,37.1379820227623,1,0
754,659,-103.54852058603359,103.54852058603359,"0,2",common_bus_N-2,2,877,0.0,0.0,0.0,0.0,0.0,1,6,122.44013810157774,1,0
756,660,-112.35236858529584,112.35236858529584,"6,8",common_bus_N-2,2,481,0.0,0.0,0.0,0.0,0.0,2,14,176.26987726688384,1,0
757,661,-101.20891623898281,101.20891623898281,"15,16",common_bus_N-2,2,1630,0.0,0.0,0.0,0.0,0.0,1,4,25.616259038448334,1,0
758,662,-103.68066434566171,103.68066434566171,"1,4",common_bus_N-2,2,624,0.0,0.0,0.0,0.0,0.0,1,6,185.37077844142914,1,0
759,663,-100.0,100.0,13,N-1,1,498,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
761,664,-110.47249227366079,110.47249227366079,18,N-1,1,920,0.0,0.0,0.0,0.0,0.0,2,11,179.21470081806183,1,0
762,665,-105.59503865847478,105.59503865847478,"3,7",common_bus_N-2,2,934,0.0,0.0,0.0,0.0,0.0,1,8,185.57484430074692,1,0
763,666,-104.11376668152728,104.11376668152728,"4,9",common_bus_N-2,2,1312,0.0,0.0,0.0,0.0,0.0,1,7,23.232296478748324,1,0
766,667,-108.7037080034094,108.7037080034094,1,N-1,1,1676,0.0,0.0,0.0,0.0,0.0,3,10,92.84360057115555,3,0
767,668,-109.38156343952585,109.38156343952585,"6,9",common_bus_N-2,2,1509,0.0,0.0,0.0,0.0,0.0,1,12,179.99783926010133,1,0
768,669,-0.1,0.1,10,N-1,1,1084,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
770,670,-103.18013266932446,103.18013266932446,"6,8",common_bus_N-2,2,577,0.0,0.0,0.0,0.0,0.0,2,6,0.0,2,0
771,671,-100.1,100.1,"12,19",common_bus_N-2,2,1432,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
773,672,-102.19501662508318,102.19501662508318,12,N-1,1,1699,0.0,0.0,0.0,0.0,0.0,2,4,0.0,2,0
774,673,-104.5305077178635,104.5305077178635,"10,11",common_bus_N-2,2,1479,0.0,0.0,0.0,0.0,0.0,1,7,124.10145199298859,1,0
775,674,-106.45238523026694,106.45238523026694,2,N-1,1,1546,0.0,0.0,0.0,0.0,0.0,1,8,144.81455372571946,1,0
776,675,-110.32034677210484,110.32034677210484,"4,9",common_bus_N-2,2,129,0.0,0.0,0.0,0.0,0.0,1,13,222.58089044094086,1,0
777,676,-100.1,100.1,"7,13",common_bus_N-2,2,74,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
778,677,-102.08013266932447,102.08013266932447,14,N-1,1,537,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
779,678,-109.31620218180002,109.31620218180002,"9,12",common_bus_N-2,2,938,0.0,0.0,0.0,0.0,0.0,1,12,186.9779189825058,1,0
780,679,-108.95060761052454,108.95060761052454,"4,9",common_bus_N-2,2,994,0.0,0.0,0.0,0.0,0.0,1,12,74.43451943397523,1,0
781,680,-105.52936454107954,105.52936454107954,"2,3",common_bus_N-2,2,947,0.0,0.0,0.0,0.0,0.0,1,8,167.19205421209335,1,0
782,681,-103.40280904910877,103.40280904910877,0,N-1,1,1403,0.0,0.0,0.0,0.0,0.0,1,5,71.048126578331,1,0
783,682,-106.10828078309358,106.10828078309358,8,N-1,1,952,0.0,0.0,0.0,0.0,0.0,1,8,57.97493541240692,1,0
784,683,-100.1,100.1,"8,15",common_bus_N-2,2,1493,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
785,684,-100.63657197331369,100.63657197331369,"1,9",common_bus_N-2,2,981,0.0,0.0,0.0,0.0,0.0,1,3,159.48963868618011,1,0
787,685,-108.46937606837625,108.46937606837625,"8,15",common_bus_N-2,2,777,0.0,0.0,0.0,0.0,0.0,2,10,129.57977304458618,1,0
788,686,-100.1,100.1,"15,17",common_bus_N-2,2,703,0.0,0.0,0.0,0.0,0.0,1,3,11.17589807510376,1,0
789,687,-105.95629608379946,105.95629608379946,"6,9",common_bus_N-2,2,850,0.0,0.0,0.0,0.0,0.0,1,8,29.305575239658353,0,0
791,688,-102.19501662508318,102.19501662508318,"8,16",common_bus_N-2,2,1045,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
792,689,-106.5004716762714,106.5004716762714,"6,7",common_bus_N-2,2,363,0.0,0.0,0.0,0.0,0.0,1,9,182.88293857574462,1,0
794,690,-103.3303199446321,103.3303199446321,19,N-1,1,622,0.0,0.0,0.0,0.0,0.0,2,5,40.49627747535706,2,0
796,691,-109.17398415402073,109.17398415402073,4,N-1,1,589,0.0,0.0,0.0,0.0,0.0,2,11,55.86944442987442,2,0
797,692,-105.40678836502407,105.40678836502407,"6,7",common_bus_N-2,2,60,0.0,0.0,0.0,0.0,0.0,1,7,156.9461543440819,0,0
799,693,-102.22822125828782,102.22822125828782,16,N-1,1,275,0.0,0.0,0.0,0.0,0.0,2,3,30.769147664308548,1,0
800,694,-100.1363560989107,100.1363560989107,7,N-1,1,967,0.0,0.0,0.0,0.0,0.0,1,2,11.112257242202759,1,0
801,695,-100.3781367299033,100.3781367299033,"5,6",common_bus_N-2,2,697,0.0,0.0,0.0,0.0,0.0,1,3,89.0861223936081,1,0
802,696,-108.3388176609038,108.3388176609038,"6,7",common_bus_N-2,2,702,0.0,0.0,0.0,0.0,0.0,1,10,210.60264919996263,0,0
803,697,-109.37975705647439,109.37975705647439,"1,9",common_bus_N-2,2,171,0.0,0.0,0.0,0.0,0.0,1,12,181.67158925533295,1,0
804,698,-105.59303062239601,105.59303062239601,"6,8",common_bus_N-2,2,393,0.0,0.0,0.0,0.0,0.0,1,8,205.17625646591188,1,0
805,699,-0.1,0.1,"18,19",common_bus_N-2,2,1230,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
806,700,-108.02654617026441,108.02654617026441,"9,11",common_bus_N-2,2,958,0.0,0.0,0.0,0.0,0.0,1,11,73.59814651012421,1,0
807,701,-102.32723691642872,102.32723691642872,"14,15",common_bus_N-2,2,1004,0.0,0.0,0.0,0.0,0.0,1,5,71.88316345214844,1,0
809,702,-106.7580565194789,106.7580565194789,4,N-1,1,38,0.0,0.0,0.0,0.0,0.0,2,8,173.32363811731338,2,0
810,703,-102.44955069406639,102.44955069406639,10,N-1,1,1377,0.0,0.0,0.0,0.0,0.0,1,4,73.71827048063278,1,0
811,704,-100.1,100.1,"0,4",common_bus_N-2,2,1896,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
812,705,-104.30946205119385,104.30946205119385,"5,7",common_bus_N-2,2,1567,0.0,0.0,0.0,0.0,0.0,1,7,78.2514939904213,1,0
813,706,-100.0,100.0,"7,14",common_bus_N-2,2,1311,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
814,707,-100.0,100.0,"7,14",common_bus_N-2,2,975,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
815,708,-100.1,100.1,"13,14",common_bus_N-2,2,113,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
816,709,-109.34066678479346,109.34066678479346,9,N-1,1,370,0.0,0.0,0.0,0.0,0.0,1,11,198.63599603176118,1,0
818,710,-102.11856874863531,102.11856874863531,11,N-1,1,1778,0.0,0.0,0.0,0.0,0.0,2,3,6.143179023265838,1,0
819,711,-100.1,100.1,"0,1",common_bus_N-2,2,29,0.0,0.0,0.0,0.0,0.0,1,3,115.41766875982285,1,0
821,712,-103.12323788337102,103.12323788337102,11,N-1,1,783,0.0,0.0,0.0,0.0,0.0,2,3,32.303784638643265,0,0
822,713,-100.1,100.1,"8,15",common_bus_N-2,2,79,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
823,714,-100.34175099584336,100.34175099584336,"2,3",common_bus_N-2,2,2003,0.0,0.0,0.0,0.0,0.0,1,3,52.8935997247696,1,0
824,715,-100.1,100.1,"13,14",common_bus_N-2,2,731,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
825,716,-0.1,0.1,18,N-1,1,1818,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
826,717,-100.1,100.1,"0,3",common_bus_N-2,2,1813,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
827,718,-103.546243342049,103.546243342049,19,N-1,1,724,0.0,0.0,0.0,0.0,0.0,1,5,146.34899604320526,1,0
828,719,0.0,-0.0,15,N-1,1,884,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
829,720,-102.1133373025291,102.1133373025291,"11,12",common_bus_N-2,2,1582,0.0,0.0,0.0,0.0,0.0,1,4,35.20893841981888,0,0
830,721,-100.1,100.1,"10,17",common_bus_N-2,2,856,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
831,722,-103.05544664514917,103.05544664514917,19,N-1,1,442,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
832,723,-106.49155012880244,106.49155012880244,"5,7",common_bus_N-2,2,698,0.0,0.0,0.0,0.0,0.0,1,9,186.75160816907882,1,0
833,724,-103.23302560649243,103.23302560649243,"12,18",common_bus_N-2,2,883,0.0,0.0,0.0,0.0,0.0,1,6,44.57216623425484,1,0
835,725,-102.36292100690503,102.36292100690503,"3,5",common_bus_N-2,2,860,0.0,0.0,0.0,0.0,0.0,2,5,40.27281091809273,2,0
836,726,-100.1,100.1,"13,14",common_bus_N-2,2,2014,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
837,727,-108.94761557298827,108.94761557298827,16,N-1,1,370,0.0,0.0,0.0,0.0,0.0,1,11,75.44898383617401,1,0
838,728,-0.1,0.1,14,N-1,1,881,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
839,729,-0.1,0.1,4,N-1,1,1064,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
840,730,-106.38073922811495,106.38073922811495,"6,8",common_bus_N-2,2,714,0.0,0.0,0.0,0.0,0.0,1,8,172.49338095188142,0,0
841,731,-104.6130036031716,104.6130036031716,1,N-1,1,1803,0.0,0.0,0.0,0.0,0.0,1,6,170.13564239740373,1,0
842,732,-0.1,0.1,11,N-1,1,1959,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
844,733,-102.19501662508318,102.19501662508318,"5,7",common_bus_N-2,2,1388,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
845,734,-100.1,100.1,"2,5",common_bus_N-2,2,251,0.0,0.0,0.0,0.0,0.0,1,3,53.037102091312406,1,0
847,735,-105.75260929589305,105.75260929589305,12,N-1,1,160,0.0,0.0,0.0,0.0,0.0,2,7,171.22774904966354,2,0
848,736,-105.0639460668347,105.0639460668347,"3,7",common_bus_N-2,2,757,0.0,0.0,0.0,0.0,0.0,1,8,23.08399971723557,1,0
849,737,-100.1,100.1,"16,19",common_bus_N-2,2,1878,0.0,0.0,0.0,0.0,0.0,1,3,15.765245723724366,1,0
850,738,-100.1,100.1,"16,19",common_bus_N-2,2,1206,0.0,0.0,0.0,0.0,0.0,1,3,15.274664855003357,1,0
851,739,-102.08013266932447,102.08013266932447,7,N-1,1,1673,0.0,0.0,0.0,0.0,0.0,1,4,0.0,1,0
852,740,-106.04430377383684,106.04430377383684,"9,10",common_bus_N-2,2,1985,0.0,0.0,0.0,0.0,0.0,1,9,25.7595154941082,1,0
853,741,-100.1,100.1,"2,5",common_bus_N-2,2,812,0.0,0.0,0.0,0.0,0.0,1,3,50.29211214780808,1,0
855,742,-109.52474018480852,109.52474018480852,"3,4",common_bus_N-2,2,831,0.0,0.0,0.0,0.0,0.0,2,12,127.57139464616776,2,0
856,743,-109.3410404826566,109.3410404826566,"1,9",common_bus_N-2,2,913,0.0,0.0,0.0,0.0,0.0,1,12,180.3433373451233,1,0
857,744,-105.34973347983501,105.34973347983501,"11,12",common_bus_N-2,2,558,0.0,0.0,0.0,0.0,0.0,1,8,90.31044217944145,1,0
858,745,0.0,-0.0,15,N-1,1,1224,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
860,746,-106.19105401704712,106.19105401704712,"5,7",common_bus_N-2,2,865,0.0,0.0,0.0,0.0,0.0,2,8,42.135116547346115,1,0
861,747,-105.97613634720628,105.97613634720628,"9,10",common_bus_N-2,2,1799,0.0,0.0,0.0,0.0,0.0,1,8,41.74709551334381,0,0
862,748,-104.58374463138666,104.58374463138666,"2,3",common_bus_N-2,2,601,0.0,0.0,0.0,0.0,0.0,1,7,150.98657875061036,1,0
863,749,-109.36134634549838,109.36134634549838,"6,9",common_bus_N-2,2,744,0.0,0.0,0.0,0.0,0.0,1,12,185.11927938461304,1,0
865,750,-103.18013266932446,103.18013266932446,7,N-1,1,812,0.0,0.0,0.0,0.0,0.0,2,5,0.0,2,0
866,751,-100.9950166250832,100.9950166250832,"8,15",common_bus_N-2,2,123,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0,0
867,752,-100.0,100.0,"0,1",common_bus_N-2,2,1796,0.0,0.0,0.0,0.0,0.0,1,2,143.8559571504593,0,0
868,753,-0.1,0.1,5,N-1,1,1904,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
869,754,-100.1,100.1,19,N-1,1,149,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
870,755,-103.40086780860953,103.40086780860953,"0,4",common_bus_N-2,2,1451,0.0,0.0,0.0,0.0,0.0,1,6,72.50193762779236,1,0
871,756,-108.4346335322338,108.4346335322338,"6,9",common_bus_N-2,2,1217,0.0,0.0,0.0,0.0,0.0,1,11,177.18685047626496,1,0
872,757,-104.02105608476768,104.02105608476768,"3,8",common_bus_N-2,2,1285,0.0,0.0,0.0,0.0,0.0,1,7,0.0,1,0
873,758,-100.1,100.1,"10,17",common_bus_N-2,2,1666,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
874,759,-103.50652348520288,103.50652348520288,"2,4",common_bus_N-2,2,1215,0.0,0.0,0.0,0.0,0.0,1,5,152.25422525405884,0,0
876,760,-107.6437214030099,107.6437214030099,"12,19",common_bus_N-2,2,1512,0.0,0.0,0.0,0.0,0.0,2,10,161.1489692926407,2,0
877,761,-103.28616167072306,103.28616167072306,2,N-1,1,844,0.0,0.0,0.0,0.0,0.0,1,5,52.83722373247147,1,0
878,762,-103.4928009456324,103.4928009456324,"0,2",common_bus_N-2,2,457,0.0,0.0,0.0,0.0,0.0,1,5,149.1726541519165,0,0
879,763,-0.1,0.1,12,N-1,1,1001,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
880,764,-108.41841864538127,108.41841864538127,"1,6",common_bus_N-2,2,1550,0.0,0.0,0.0,0.0,0.0,1,11,176.21695766448974,1,0
881,765,-100.1,100.1,"15,16",common_bus_N-2,2,1478,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
882,766,-0.1,0.1,8,N-1,1,861,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
883,767,-0.1,0.1,10,N-1,1,1686,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
884,768,-110.29920492032718,110.29920492032718,"1,9",common_bus_N-2,2,343,0.0,0.0,0.0,0.0,0.0,1,13,205.96610707044601,1,0
885,769,-100.0,100.0,"11,18",common_bus_N-2,2,1314,0.0,0.0,0.0,0.0,0.0,1,2,5.90679497718811,0,0
886,770,-104.5102159176245,104.5102159176245,0,N-1,1,1566,0.0,0.0,0.0,0.0,0.0,1,6,137.81778967380524,1,0
887,771,-100.1,100.1,"10,17",common_bus_N-2,2,1272,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
888,772,-106.05126755173006,106.05126755173006,"9,12",common_bus_N-2,2,1067,0.0,0.0,0.0,0.0,0.0,1,9,29.150474989414214,1,0
889,773,-107.47211785687009,107.47211785687009,"1,6",common_bus_N-2,2,963,0.0,0.0,0.0,0.0,0.0,1,10,184.554079413414,1,0
890,774,-106.53966019790897,106.53966019790897,2,N-1,1,653,0.0,0.0,0.0,0.0,0.0,1,8,194.36126037836075,1,0
891,775,-100.1,100.1,"3,4",common_bus_N-2,2,1285,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
892,776,-106.35192136907474,106.35192136907474,"8,14",common_bus_N-2,2,1737,0.0,0.0,0.0,0.0,0.0,1,9,95.43313109874725,1,0
893,777,-100.1,100.1,"10,17",common_bus_N-2,2,1783,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
894,778,0.0,-0.0,10,N-1,1,308,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,0
895,779,-100.1,100.1,"7,13",common_bus_N-2,2,965,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
896,780,-109.23795520892698,109.23795520892698,"4,9",common_bus_N-2,2,1765,0.0,0.0,0.0,0.0,0.0,1,12,137.48299330472946,1,0
897,781,-100.1,100.1,"11,12",common_bus_N-2,2,1947,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
898,782,-100.1,100.1,"8,14",common_bus_N-2,2,1226,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
899,783,-105.03364836890051,105.03364836890051,"9,11",common_bus_N-2,2,9,0.0,0.0,0.0,0.0,0.0,1,7,36.638172042369845,0,0
900,784,-100.0,100.0,"11,18",common_bus_N-2,2,96,0.0,0.0,0.0,0.0,0.0,1,2,7.3995854139328,0,0
901,785,-100.1,100.1,"7,14",common_bus_N-2,2,136,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
902,786,-106.12972424775272,106.12972424775272,"1,9",common_bus_N-2,2,1436,0.0,0.0,0.0,0.0,0.0,1,9,44.103640258312225,1,0
903,787,-100.1,100.1,"14,15",common_bus_N-2,2,316,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
904,788,-102.96063504955934,102.96063504955934,"4,9",common_bus_N-2,2,1688,0.0,0.0,0.0,0.0,0.0,1,5,1.0287902355194092,0,0
905,789,-100.0,100.0,"10,17",common_bus_N-2,2,1246,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
907,790,-108.52999261557012,108.52999261557012,6,N-1,1,160,0.0,0.0,0.0,0.0,0.0,2,9,162.88352125883102,1,0
908,791,-104.57546526105209,104.57546526105209,11,N-1,1,730,0.0,0.0,0.0,0.0,0.0,1,6,166.3882895708084,1,0
909,792,-109.87469483962064,109.87469483962064,"4,9",common_bus_N-2,2,1855,0.0,0.0,0.0,0.0,0.0,1,13,73.49604139328002,1,0
910,793,-105.97360630405478,105.97360630405478,"9,10",common_bus_N-2,2,473,0.0,0.0,0.0,0.0,0.0,1,8,39.582970440387726,0,0
911,794,-103.12152625412283,103.12152625412283,"15,16",common_bus_N-2,2,1276,0.0,0.0,0.0,0.0,0.0,1,6,18.599861240386964,1,0
913,795,-106.14039751499286,106.14039751499286,5,N-1,1,266,0.0,0.0,0.0,0.0,0.0,2,7,28.018918204307553,1,0
914,796,-100.1,100.1,"11,18",common_bus_N-2,2,441,0.0,0.0,0.0,0.0,0.0,1,3,7.152646398544311,1,0
915,797,-103.5006462106488,103.5006462106488,"2,4",common_bus_N-2,2,321,0.0,0.0,0.0,0.0,0.0,1,5,145.34201982021335,0,0
916,798,-103.19661102012674,103.19661102012674,"15,16",common_bus_N-2,2,127,0.0,0.0,0.0,0.0,0.0,1,6,43.91761810779572,1,0
917,799,-110.1963909836834,110.1963909836834,"1,9",common_bus_N-2,2,1880,0.0,0.0,0.0,0.0,0.0,1,13,161.82722539901732,1,0
918,800,-100.13474903474903,100.13474903474903,"14,15",common_bus_N-2,2,549,0.0,0.0,0.0,0.0,0.0,1,3,7.791487812995911,1,0
919,801,-100.1,100.1,13,N-1,1,1886,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1,0
920,802,-103.3738164702588,103.3738164702588,"0,3",common_bus_N-2,2,511,0.0,0.0,0.0,0.0,0.0,1,6,73.04187273979186,1,0
921,803,-103.41802246660586,103.41802246660586,"14,16",common_bus_N-2,2,1650,0.0,0.0,0.0,0.0,0.0,1,6,77.54902386665344,1,0
922,804,-100.1,100.1,"16,19",common_bus_N-2,2,984,0.0,0.0,0.0,0.0,0.0,1,3,17.410354351997377,1,0
924,805,-107.63982493217111,107.63982493217111,6,N-1,1,1623,0.0,0.0,0.0,0.0,0.0,2,9,129.56617784500122,2,0
925,806,-106.91911409218163,106.91911409218163,9,N-1,1,168,0.0,0.0,0.0,0.0,0.0,1,8,43.065043210983276,0,0
926,807,-103.42515686589384,103.42515686589384,0,N-1,1,1123,0.0,0.0,0.0,0.0,0.0,1,5,75.31895738840103,1,0
927,808,0.0,-0.0,"14,16",common_bus_N-2,2,1352,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
928,809,-105.37113928058477,105.37113928058477,"0,2",common_bus_N-2,2,1068,0.0,0.0,0.0,0.0,0.0,1,8,90.72633594274521,1,0
930,810,-104.15544664514918,104.15544664514918,"4,6",common_bus_N-2,2,466,0.0,0.0,0.0,0.0,0.0,2,7,0.0,2,0
931,811,0.0,-0.0,"18,19",common_bus_N-2,2,310,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
932,812,-100.17567567567566,100.17567567567566,"11,12",common_bus_N-2,2,1370,0.0,0.0,0.0,0.0,0.0,1,3,15.235778617858887,1,0
933,813,-105.24188932109033,105.24188932109033,17,N-1,1,735,0.0,0.0,0.0,0.0,0.0,1,7,78.23433465957642,1,0
934,814,-104.64365370503174,104.64365370503174,"1,4",common_bus_N-2,2,745,0.0,0.0,0.0,0.0,0.0,1,7,173.60773847103118,1,0
935,815,-100.0,100.0,"10,17",common_bus_N-2,2,1477,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0,0
936,816,-106.57607756609835,106.57607756609835,"3,6",common_bus_N-2,2,1903,0.0,0.0,0.0,0.0,0.0,1,9,165.31714290380478,1,0
937,817,-103.05544664514917,103.05544664514917,11,N-1,1,1539,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
938,818,-102.0419790526674,102.0419790526674,"15,16",common_bus_N-2,2,153,0.0,0.0,0.0,0.0,0.0,1,4,18.182541346549982,0,0
939,819,-102.33841313585182,102.33841313585182,"5,7",common_bus_N-2,2,196,0.0,0.0,0.0,0.0,0.0,1,5,64.94822602272033,1,0
940,820,-107.10772225650942,107.10772225650942,"9,12",common_bus_N-2,2,719,0.0,0.0,0.0,0.0,0.0,1,10,76.87699127197266,1,0
941,821,-100.1,100.1,"15,17",common_bus_N-2,2,1457,0.0,0.0,0.0,0.0,0.0,1,3,8.072557032108307,1,0
942,822,-106.06570993142141,106.06570993142141,"6,7",common_bus_N-2,2,378,0.0,0.0,0.0,0.0,0.0,1,9,45.83363516330719,1,0
943,823,-103.22687521657775,103.22687521657775,"8,15",common_bus_N-2,2,517,0.0,0.0,0.0,0.0,0.0,1,6,39.22108998298645,1,0
944,824,-100.1,100.1,"11,18",common_bus_N-2,2,67,0.0,0.0,0.0,0.0,0.0,1,3,7.05183789730072,1,0
945,825,-100.1,100.1,"16,19",common_bus_N-2,2,1620,0.0,0.0,0.0,0.0,0.0,1,3,13.632767629623414,1,0
946,826,-0.1,0.1,"4,6",common_bus_N-2,2,1114,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
947,827,-0.1,0.1,"5,6",common_bus_N-2,2,1106,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
948,828,-100.1,100.1,"7,13",common_bus_N-2,2,1218,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
949,829,-100.1,100.1,"16,19",common_bus_N-2,2,1646,0.0,0.0,0.0,0.0,0.0,1,3,11.988960081338883,1,0
950,830,-100.1,100.1,"2,5",common_bus_N-2,2,2004,0.0,0.0,0.0,0.0,0.0,1,3,49.97051217556,1,0
951,831,-101.22822125828782,101.22822125828782,"11,12",common_bus_N-2,2,535,0.0,0.0,0.0,0.0,0.0,1,4,29.495629370212555,1,0
952,832,-100.12355212355212,100.12355212355212,18,N-1,1,1104,0.0,0.0,0.0,0.0,0.0,1,2,4.922038519382476,1,0
953,833,-108.35704939020322,108.35704939020322,"9,12",common_bus_N-2,2,1818,0.0,0.0,0.0,0.0,0.0,1,11,163.8316911458969,1,0
955,834,-107.22437035802731,107.22437035802731,7,N-1,1,523,0.0,0.0,0.0,0.0,0.0,2,9,36.54887629747391,2,0
956,835,-103.63203790331112,103.63203790331112,"12,19",common_bus_N-2,2,144,0.0,0.0,0.0,0.0,0.0,1,6,173.31639939546585,1,0
957,836,-106.49403272154123,106.49403272154123,"0,3",common_bus_N-2,2,671,0.0,0.0,0.0,0.0,0.0,1,9,186.50481736660004,1,0
959,837,-104.05544664514917,104.05544664514917,"6,8",common_bus_N-2,2,312,0.0,0.0,0.0,0.0,0.0,2,6,0.0,1,0
960,838,-107.84880259503358,107.84880259503358,9,N-1,1,1802,0.0,0.0,0.0,0.0,0.0,1,9,45.30775377750397,0,0
961,839,-103.48895284489615,103.48895284489615,"0,4",common_bus_N-2,2,1344,0.0,0.0,0.0,0.0,0.0,1,6,99.20168608427048,1,0
963,840,-103.43711288475221,103.43711288475221,6,N-1,1,520,0.0,0.0,0.0,0.0,0.0,2,5,58.2451750934124,2,0
964,841,-102.08013266932447,102.08013266932447,"3,8",common_bus_N-2,2,1630,0.0,0.0,0.0,0.0,0.0,1,5,0.0,1,0
965,842,-0.1,0.1,"18,19",common_bus_N-2,2,160,0.0,0.0,0.0,0.0,0.0,1,3,0.0,1,0
